tweetID,followers,listed,followings,verified,Total_favourite_count,tweet_favorite_count
882853200856068000,106,3,159,0,4183,0
882853198385607000,1,0,63,0,26,0
882853194187068000,40907,285,2471,0,539417,0
882853188549976000,10857,14,337,0,7808,0
882853179884397000,511,6,2346,0,6435,4
882853179779564000,594,23,1382,0,2780,0
882853167431471000,84,3,628,0,2699,0
882853165535711000,1116,14,983,0,41144,0
882853165359522000,18,1,252,0,787,0
882853148016169000,21,0,7,0,2809,0
882853130735460000,248,6,598,0,13028,0
882853126981603000,22,0,233,0,1131,0
882853122661466000,249,0,393,0,2167,0
882853121344631000,1493,46,3725,0,15,0
882853118622519000,533,7,507,0,1803,0
882853112846979000,123,0,108,0,1031,0
882853107117552000,20,0,66,0,264,0
882853107083788000,2225,135,414,0,111066,0
882853105460793000,546,19,1300,0,14724,0
882853105309594000,107,0,124,0,953,0
882853098238202000,1458,43,845,0,53305,0
882853096208056000,537,42,342,0,54303,0
882853094614196000,38,0,188,0,50,0
882853093951582000,5,0,9,0,246,0
882853093301404000,746,217,1,0,1,0
882853092131197000,1699,46,973,0,16699,0
882853091036606000,223,0,261,0,24,0
882853087295152000,2225,135,414,0,111066,2
882853082224181000,75,0,238,0,570,1
882853081171415000,6174,134,2824,0,23802,0
882853079133164000,1132,67,2004,0,7134,0
882853077316915000,632,122,250,0,4370,0
882853077023433000,344,44,255,0,26516,0
882853073017876000,265,0,872,0,5637,0
882853070580761000,230,9,624,0,2328,0
882853069343437000,142,5,238,0,7455,0
882853069217686000,465,1,502,0,4312,0
882853064792658000,0,0,74,0,20,0
882853063396077000,9,0,98,0,9,0
882853061508514000,21,0,7,0,2809,0
882853059390472000,132,4,340,0,18280,0
882853053933666000,441,65,652,0,42338,0
882853051844801000,746,217,1,0,1,0
882853046841000000,216,13,448,0,1822,0
882853045519896000,3040,41,108,0,35670,1
882853040906265000,139,14,16,0,8516,0
882853033545257000,212,0,299,0,6902,0
882853029724119000,746,217,1,0,1,0
882853022497460000,167,29,83,0,6061,0
882853021931102000,251,35,65,0,1909,0
882853021683602000,12163,73,16,0,27074,8
882853020962234000,1416,83,1497,0,43653,0
882853020589072000,58607,164,33726,0,18621,0
882853020563775000,548,48,369,0,34838,0
882853019599028000,9,0,54,0,371,0
882853019024589000,36,0,364,0,1882,0
882853016725889000,802,79,2234,0,40138,0
882853009440375000,162,5,147,0,5956,0
882853000032780000,1498,4,530,0,1866,0
882852997897888000,39,0,26,0,2341,0
882852991119704000,66,0,358,0,2155,0
882852990117306000,1249,154,5001,0,18348,0
882852985654477000,4,0,26,0,2,0
882852985004409000,191,10,607,0,2607,0
882852984002163000,9,0,884,0,140,0
882852970509021000,5,0,9,0,246,0
882852968130781000,65,0,191,0,100,0
882852967769977000,19,0,238,0,1085,0
882852961122009000,27,3,137,0,99,0
882852959264047000,704,5,740,0,3142,0
882852956868981000,2815,126,222,0,8578,0
882852955745079000,739,35,1367,0,15040,0
882852947259871000,15,0,360,0,645,0
882852945452081000,84,0,81,0,163,0
882852938846056000,401,33,2194,0,60077,0
882852937172754000,2830,6,554,0,803,0
882852936132379000,1581,25,1852,0,5,0
882852936107254000,10473,137,332,1,26819,0
882852935457264000,4908,35,1969,0,13573,0
882852935427924000,391,32,20,0,67,0
882852933876019000,11,1,166,0,69,0
882852931644653000,226,2,826,0,14564,0
882852929270665000,681,16,1190,0,24439,0
882852928381497000,2,0,23,0,0,0
882852924019405000,236,20,52,0,5764,0
882852922979226000,2115,46,766,1,72,0
882852913785184000,2573,37,359,0,134,0
882852912778682000,5,0,9,0,246,0
882852911251939000,93,5,0,0,0,0
882852907116265000,159,17,384,0,132,0
882852904662692000,226,2,826,0,14564,0
882852902469079000,143,1,150,0,5278,0
882852901852508000,301,28,96,0,11854,0
882852898224226000,104,1,167,0,2236,0
882852893560144000,660,109,1008,0,1918,0
882852892847350000,18,0,95,0,92,0
882852892000104000,226,2,826,0,14564,0
882852891538620000,1424627,2223,375,1,72,4
882852890766979000,18,0,95,0,92,0
882852883502420000,333,13,198,0,171,0
882852882650878000,4199,337,3687,0,25843,0
882852880016785000,507,182,430,0,18004,0
882852875147325000,548,40,586,0,515,0
882852869820514000,226,2,826,0,14564,0
882852867425444000,2017,12,1492,0,1045,0
882852862803325000,201,9,355,0,3069,0
882852862354748000,4714,223,556,0,28802,0
882852855236841000,18,1,252,0,787,0
882852852728648000,62908,346,103,1,3868,13
882852852649140000,3335,23,194,0,39896,0
882852851181080000,3,0,12,0,0,0
882852849067020000,78,2,147,0,882,0
882852848282817000,226,2,826,0,14564,0
882852846042964000,10377947,10192,499,1,253,29
882852844348613000,5,0,9,0,246,0
882852842444161000,194,3,107,0,7941,0
882852842079347000,242,3,1425,0,4593,0
882852838908596000,265,0,872,0,5637,0
882852837377442000,188211,639,247,1,32,4
882852836911874000,177,0,42,0,2351,0
882852836395983000,139,1,243,0,2757,0
882852832809898000,1501,14,119,0,7814,0
882852811804991000,106,3,159,0,4183,0
882852808059441000,226,2,826,0,14564,0
882852805937054000,767,49,657,0,13041,0
882852803525435000,117,9,464,0,9334,0
882852798156734000,298,41,327,0,1,0
882852796852208000,223,1,30,0,9509,0
882852788476228000,374,3,78,0,1583,0
882852787717124000,704,5,740,0,3142,0
882852786857067000,81,5,33,0,4591,0
882852772437271000,604,95,485,0,56325,0
882852771745092000,507,182,430,0,18004,2
882852770440786000,226,2,826,0,14564,0
882852769232585000,190,1,260,0,4467,0
882852765734584000,145,5,450,0,509,0
882852765633880000,5163,24,42,0,1650,0
882852762551067000,18,1,252,0,787,0
882852760802218000,265,0,872,0,5637,0
882852756058382000,8087,380,7578,0,6373,0
882852750748512000,39,0,223,0,414,0
882852742414430000,5708,81,3995,0,2467,0
882852733803315000,75,0,238,0,570,0
882852731718861000,2058,13,1538,0,3553,0
882852730913653000,829,9,874,0,166,0
882852725486084000,206,0,469,0,2787,0
882852724324184000,39,0,166,0,1900,0
882852721946010000,190,1,260,0,4467,0
882852719224082000,115,1,105,0,1406,0
882852712827691000,820,50,225,0,252,0
882852709920985000,27,3,137,0,99,0
882852707983282000,5185,284,94,0,43,0
882852700668387000,2,0,53,0,0,0
882852697698914000,115,1,105,0,1406,0
882852696683926000,168,16,95,0,15117,0
882852695085679000,69,8,811,0,22768,0
882852689918403000,746,217,1,0,1,0
882852685438779000,208,31,468,0,521,0
882852684554011000,226,2,826,0,14564,0
882852678765748000,132,11,40,0,87,0
882852678761562000,344,15,7,0,283,0
882852671664869000,226,2,826,0,14564,0
882852671505523000,165,0,664,0,1559,0
882852670012314000,69,7,166,0,5783,0
882852667785069000,1657,4,199,0,4091,0
882852663213347000,108,1,782,0,4098,0
882852663158653000,145,19,186,0,10866,0
882852658968744000,23592,177,21,0,3705,0
882852650642952000,646,5,2328,0,933,0
882852646998073000,66,0,171,0,1795,0
882852646477898000,6174,134,2824,0,23802,0
882852645202870000,344,15,7,0,283,0
882852637183320000,15,0,144,0,4742,0
882852636214665000,226,2,826,0,14564,0
882852630967570000,167,0,270,0,800,0
882852627167498000,18,0,51,0,7,0
882852624684376000,302,49,651,0,6197,0
882852617071809000,306,14,2710,0,59,0
882852611103314000,44,0,304,0,975,0
882852605566755000,40,0,86,0,189,0
882852605034193000,2264,25,3546,0,15418,0
882852601888420000,89,6,190,0,200,0
882852600780997000,189,0,523,0,55838,0
882852598386233000,69,7,166,0,5783,0
882852594959372000,29491,58,27,0,30,3
882852592765633000,8,0,12,0,63,0
882852590848844000,3,0,28,0,297,0
882852590802788000,73,0,116,0,1258,0
882852583626297000,217,38,472,0,8286,0
882852583097991000,2058,13,1538,0,3553,0
882852578979070000,132,0,273,0,3192,0
882852578643526000,541,78,609,0,48169,0
882852577678951000,115,1,105,0,1406,0
882852575543832000,20,3,48,0,29,0
882852572339548000,15,0,112,0,16,0
882852572058407000,18,1,252,0,787,0
882852567008633000,3230,58,2393,0,439,0
882852561778233000,8627,115,2237,0,27087,5
882852561253835000,2589,38,193,0,11717,0
882852559102165000,162,0,1376,0,188,0
882852558405902000,1,0,24,0,9,0
882852552160760000,17749,36,1779,0,9500,0
882852550571053000,88,0,90,0,33,0
882852550453731000,14,0,44,0,48,0
882852548658438000,6,0,66,0,125,0
882852544707309000,81,0,562,0,1089,0
882852541251244000,2589,38,193,0,11717,0
882852535781872000,621,1,257,0,2379,0
882852535354130000,55,0,40,0,3,0
882852534204813000,1473,2,313,0,184,0
882852530774053000,115,1,105,0,1406,0
882852525879067000,1369,89,1020,0,3088,0
882852524620865000,18,1,252,0,787,0
882852523123528000,2589,38,193,0,11717,0
882852520573379000,1417,12,609,0,31,0
882852518811882000,833,13,14,0,15286,0
882852517473788000,194,3,107,0,7941,0
882852513204105000,29046,107,2510,0,85549,0
882852512201495000,11,0,40,0,251,0
882852511824130000,53,7,42,0,7,0
882852511190835000,871,18,629,0,14450,0
882852509689283000,823,0,1737,0,10903,0
882852504815387000,62908,346,103,1,3868,24
882852504307999000,2589,38,193,0,11717,0
882852500348338000,416,30,403,0,8285,0
882852497223713000,115,1,105,0,1406,0
882852489275613000,108,1,782,0,4098,0
882852486414869000,66,0,347,0,78,0
882852481998500000,15,0,15,0,634,0
882852480555647000,186,4,1351,0,1234,0
882852477250482000,277,3,74,0,23,0
882852476591915000,14,0,74,0,2,0
882852476533080000,778,138,1696,0,28,0
882852473911878000,5,0,9,0,246,0
882852463178506000,7746,30,8450,0,56415,0
882852459919659000,115,1,105,0,1406,0
882852452361318000,186,1,131,0,17033,0
882852451367477000,4770,103,327,0,9351,0
882852447957418000,119,0,238,0,2552,0
882852446388838000,404,22,0,0,0,0
882852440042648000,896,19,508,0,91,0
882852432841015000,194,3,107,0,7941,0
882852429573894000,226,2,826,0,14564,0
882852422728598000,12107,40,7843,0,14785,0
882852419482374000,2589,38,193,0,11717,0
882852417389433000,4725,16,275,0,702,0
882852416626053000,69,0,103,0,889,0
882852416068010000,759,207,160,0,294770,0
882852415422296000,1104,19,1901,0,118,0
882852415283659000,261,21,333,0,6537,0
882852410082943000,120,22,207,0,15920,0
882852407100748000,2589,38,193,0,11717,0
882852406425465000,119,0,238,0,2552,0
882852402252046000,5006,2,2688,0,1176,9
882852401757249000,2589,38,193,0,11717,0
882852399915954000,106,3,159,0,4183,0
882852394610024000,231,26,253,0,10036,0
882852392466870000,36,0,377,0,29,0
882852392441479000,64412,323,575,0,2958,0
882852391963382000,48202,128,711,1,8964,0
882852390386500000,2589,38,193,0,11717,0
882852387949601000,687,479,62,0,53705,1
882852382857613000,2225,135,414,0,111066,0
882852380290597000,95,17,53,0,174,0
882852378860507000,2589,38,193,0,11717,0
882852372724163000,405,4,787,0,8892,0
882852363022647000,151,4,220,0,31535,0
882852338473595000,604,95,485,0,56325,0
882852337823469000,19,0,197,0,454,0
882852337018077000,162,2,436,0,6480,0
882852336888054000,115,1,105,0,1406,0
882852336061874000,1280,8,88,0,2394,0
882852327077564000,93,28,10,0,32,0
882852318210740000,131,1,40,0,104,0
882852317938279000,908,25,495,0,76,0
882852316931477000,64412,323,575,0,2958,0
882852315392221000,512,5,1069,0,5959,0
882852313056063000,4770,103,327,0,9351,0
882852305703457000,2646,223,972,0,0,0
882852302020915000,115,1,105,0,1406,0
882852301655945000,129,0,211,0,8004,0
882852301546943000,81,7,58,0,1460,0
882852294244483000,688,75,348,0,14496,0
882852287009276000,512,5,1069,0,5959,0
882852281074561000,58607,164,33726,0,18621,1
882852278566257000,3432,64,890,0,183,0
882852276930585000,129,0,211,0,8004,0
882852269489893000,27622,186,4292,0,2,0
882852264045552000,182,26,179,0,4385,0
882852260581065000,186,1,131,0,17033,0
882852260094636000,39,0,221,0,3752,0
882852259859530000,296,123,679,0,490,0
882852259733750000,96,5,482,0,15459,0
882852256298697000,137,6,325,0,4567,0
882852255065448000,22,0,234,0,2,0
882852253572317000,785,49,904,0,34741,0
882852246018511000,22,0,114,0,397,0
882852238959538000,49,0,323,0,753,0
882852232844124000,976,248,4,0,17,0
882852228540899000,3268,25,1466,0,34749,1
882852224531083000,2471,8,3196,0,12113,0
882852223931171000,446,30,1618,0,335,1
882852220802171000,348054,721,37,0,56,23
882852209263874000,92,0,230,0,7893,0
882852207367922000,1518,0,2660,0,3656,0
882852203706302000,2196,3,154,0,0,0
882852203337306000,250,0,193,0,20014,0
882852198903927000,1058,38,886,0,1778,0
882852198115422000,77,3,128,0,1954,0
882852198086050000,406,36,697,0,99,0
882852196693324000,1473,2,313,0,184,0
882852193723757000,3,0,442,0,1,0
882852181451342000,146,4,698,0,9635,0
882852179295351000,592,61,601,0,25063,0
882852178196439000,749,11,237,0,1567,0
882852177605255000,5,0,9,0,246,0
882852176707682000,338,91,65,0,7591,0
882852175981953000,194,3,107,0,7941,0
882852173515805000,4117,278,2730,0,56830,0
882852170273628000,2045,10,109,0,658,0
882852166997869000,5,0,9,0,246,0
882852164460315000,194,0,199,0,165,0
882852164418142000,231,26,253,0,10036,0
882852163705242000,2136,8,3730,0,2518,0
882852162811941000,4770,103,327,0,9351,0
882852162111275000,2225,135,414,0,111066,0
882852161843024000,621,1,257,0,2379,6
882852158218961000,531,3,184,1,111,1
882852155140559000,81,13,194,0,1497,0
882852152254890000,83,0,457,0,11060,0
882852142595269000,1357,60,283,0,49904,0
882852129739874000,277,23,1106,0,61874,0
882852129391518000,31,18,161,0,6133,0
882852120285909000,1340,13,190,0,1336,0
882852119707103000,1,0,10,0,2,0
882852114300519000,406,39,235,0,25418,0
882852107983798000,1699,46,973,0,16699,0
882852095812096000,57,0,909,0,12,0
882852090925724000,129,0,211,0,8004,0
882852086647579000,115,1,105,0,1406,0
882852084822954000,1699,46,973,0,16699,0
882852084638527000,5470,96,1576,0,31245,0
882852081962561000,3278,128,774,1,4311,0
882852073179496000,3276,32,806,0,25554,0
882852072516854000,2235,24,477,0,4087,0
882852069325013000,22416,621,1878,1,7,1
882852065466122000,2,0,50,0,99,0
882852063339852000,17209,9,13060,0,101,0
882852062857273000,21,0,57,0,2,0
882852059304923000,282,6,178,0,35478,0
882852057719362000,769,17,260,0,93002,0
882852050803053000,0,0,38,0,0,0
882852050203066000,1396,48,1860,0,3945,4
882852046935929000,296,24,111,0,161,0
882852044272321000,10636,28,10220,0,3496,0
882852043920212000,145,24,400,0,28958,0
882852039172264000,971,127,1141,0,28931,0
882852038299615000,1792513,3756,970,1,273,18
882852034608853000,4770,103,327,0,9351,0
882852032570303000,112,10,161,0,1425,0
882852031328735000,10636,28,10220,0,3496,0
882852031152611000,114,0,185,0,3606,0
882852030011912000,17209,9,13060,0,101,0
882852029579711000,67,3,344,0,2494,0
882852021694480000,17157,168,781,0,60087,2
882852018234077000,4478,38,1660,0,9306,0
882852015516156000,27,1,96,0,751,0
882852008180560000,338,91,65,0,7591,0
882852006402150000,129363,59,46,0,1461,0
882852003818349000,0,0,22,0,91,0
882851999816876000,666,2,231,0,12462,9
882851999384916000,350,44,730,0,21812,0
882851996180632000,104,1,180,0,11705,0
882851993743708000,0,0,0,0,0,0
882851993194119000,267,20,72,0,2778,0
882851984553980000,0,0,0,0,0,0
882851981206966000,17209,9,13060,0,101,0
882851967864676000,0,0,22,0,0,0
882851966912791000,1099,97,4057,0,32825,0
882851962789786000,534,14,268,0,99,0
882851961166373000,10636,28,10220,0,3496,0
882851949007167000,491,0,836,0,2139,0
882851936390742000,9,0,24,0,1107,0
882851932259275000,0,0,69,0,0,0
882851929830728000,138,0,160,0,1133,0
882851926634898000,49,2,274,0,811,0
882851926588760000,17209,9,13060,0,101,0
882851924898402000,281,4,445,0,2010,0
882851922214085000,244,10,446,0,22036,0
882851920011907000,807,381,33,0,106975,0
882851918237794000,4770,103,327,0,9351,0
882851912218890000,67,3,344,0,2494,0
882851910562320000,3,0,4,0,1,0
882851901254926000,208,0,1426,0,1570,0
882851899568816000,735,2,1406,0,2937,0
882851898642059000,35,0,36,0,1706,0
882851897673232000,1099,97,4057,0,32825,0
882851895500517000,2923,44,1660,0,13594,3
882851894799946000,780,8,308,0,30864,0
882851886264496000,144,14,95,0,7276,0
882851885283107000,435,30,469,0,6870,0
882851875921437000,2225,135,414,0,111066,0
882851872423522000,33,0,203,0,2103,0
882851871945368000,867,15,119,0,2521,0
882851867721683000,17209,9,13060,0,101,0
882851859383320000,60,1,513,0,295,0
882851858418508000,1855,178,640,0,38782,0
882851853221765000,144,14,95,0,7276,0
882851851804201000,52,4,236,0,2621,0
882851842526388000,241,3,211,0,7281,0
882851840517259000,159,2,36,0,33,0
882851833944867000,4770,103,327,0,9351,0
882851833688900000,59,1,43,0,0,0
882851830908244000,99,7,601,0,4017,0
882851828676743000,1962,19,356,0,34,0
882851827019948000,97,0,116,0,29431,0
882851826843828000,3717,42,2402,0,25562,0
882851824381813000,18,5,123,0,0,0
882851812709081000,9,0,74,0,14,0
882851809605423000,17209,9,13060,0,101,0
882851805755056000,212,0,299,0,6902,0
882851805301842000,696920,1158,1455,1,22937,62
882851804735734000,7,0,51,0,205,0
882851800973402000,52,20,158,0,6649,0
882851800814154000,63,1,157,0,237,0
882851800054813000,3516,398,4498,0,86689,0
882851799216116000,75,0,227,0,3502,0
882851791653794000,7064,148,1389,0,102147,0
882851783818715000,44,1,164,0,355,0
882851776763797000,47723,42,10,0,5166,0
882851763149128000,26016,70,1009,0,107,0
882851762931192000,89109,146,13,0,7,4
882851762545107000,88,14,125,0,577,0
882851759634371000,101,28,77,0,17918,0
882851752126497000,326,0,134,0,299,0
882851748573979000,93389,232,371,0,427,5
882851747525308000,16,0,44,0,2,0
882851747043005000,32624,95,726,1,143,14
882851746430632000,20,0,113,0,2,0
882851745357070000,4482,80,2309,0,54493,0
882851737320669000,97,0,116,0,29431,0
882851730274136000,14,0,151,0,1288,0
882851729028415000,809,4,470,0,5100,0
882851725610066000,326,0,134,0,299,0
882851722867208000,306,4,158,0,110,0
882851719788585000,4770,103,327,0,9351,1
882851718182060000,59,11,150,0,4925,0
882851711886520000,765,30,3820,0,1009,1
882851711118737000,97,0,116,0,29431,0
882851711047541000,23,1,260,0,1382,0
882851709466407000,24,0,177,0,243,0
882851704328274000,1738,42,536,0,625,0
882851703787110000,1741,31,130,0,102057,0
882851701975392000,74,0,289,0,5,0
882851695931392000,208,342,183,0,4219,0
882851687450288000,1492,65,1000,0,77,0
882851683629375000,121,2,87,0,7842,0
882851679258935000,813,10,598,0,2371,0
882851676880687000,592,61,601,0,25063,0
882851674703843000,32,0,176,0,1611,0
882851672321667000,22,0,1912,0,736,0
882851668936864000,143,9,83,0,10974,0
882851665912636000,61,0,245,0,812,0
882851659801534000,151,4,220,0,31535,0
882851659327525000,11,0,133,0,575,0
882851658249757000,44,1,171,0,927,0
882851657247105000,1699,46,973,0,16699,0
882851654911000000,111,0,137,0,66,0
882851648799818000,152,4,1192,0,12,0
882851637022163000,509,22,1170,0,45645,0
882851633125671000,29,1,37,0,23,0
882851626272268000,45,4,141,0,286,0
882851625022497000,27,0,84,0,494,0
882851618894496000,505,120,319,0,34993,0
882851617401450000,4770,103,327,0,9351,1
882851610568806000,18,5,123,0,0,0
882851608068891000,67,4,200,0,117,0
882851604755472000,35833,299,48,0,38,4
882851604713488000,618617,617,54,1,164,33
882851602142339000,170,16,31,0,2558,0
882851588099985000,328,22,222,0,48822,0
882851587852452000,746,217,1,0,1,0
882851586116071000,53,1,262,0,3585,0
882851583754592000,746,217,1,0,1,0
882851582416609000,746,217,1,0,1,0
882851581758030000,838,89,573,0,31726,0
882851580919267000,746,217,1,0,1,0
882851579723895000,253,21,388,0,41298,0
882851579547734000,746,217,1,0,1,0
882851578964656000,24,0,75,0,793,0
882851576607515000,746,217,1,0,1,0
882851573637857000,746,217,1,0,1,0
882851566562099000,746,217,1,0,1,0
882851565807292000,57,5,20,0,13906,0
882851560161661000,510,3,773,0,3014,0
882851543615238000,39,8,131,0,5345,0
882851538527506000,342,2,137,0,41304,0
882851531564884000,70,7,122,0,967,0
882851531070034000,69,7,166,0,5783,0
882851525076308000,102,3,250,0,3851,0
882851519007031000,459,46,226,0,72147,0
882851515253137000,133,0,187,0,12,0
882851510022832000,48790,307,3400,0,101147,0
882851509666550000,104,0,195,0,1845,0
882851506621469000,0,0,0,0,0,0
882851505958777000,145,0,89,0,249,3
882851503760966000,155,2,618,0,765,0
882851499717546000,131,6,126,0,2018,0
882851493929529000,159,5,111,0,3706,0
882851488812421000,73,42,201,0,253,0
882851482063655000,79,8,15,0,6093,0
882851481636016000,397,39,189,0,5265,0
882851481182974000,10234,111,1837,0,57007,0
882851480893399000,3215,119,2345,0,55061,0
882851480616804000,53,3,245,0,1604,0
882851479727558000,371,0,240,0,1002,0
882851479622693000,285,0,1012,0,469,0
882851479543063000,88,0,94,0,190,0
882851478335103000,976,248,4,0,17,0
882851477915443000,111,7,245,0,953,0
882851475163984000,281,21,3930,0,6027,0
882851474363089000,1017,513,737,0,174,0
882851469300388000,145,19,186,0,10866,0
882851465441796000,62,12,386,0,6382,0
882851464569160000,114,0,185,0,3606,0
882851463197848000,1125,44,1150,0,1919,0
882851461322822000,4343,43,401,0,64368,0
882851460718907000,31,0,113,0,1099,0
882851458449724000,145,19,186,0,10866,0
882851457111872000,282,6,178,0,35478,0
882851455186723000,1017,513,737,0,174,0
882851449998373000,20,0,26,0,59,1
882851447184011000,1017,513,737,0,174,0
882851446043157000,10234,111,1837,0,57007,0
882851443320816000,205,23,1024,0,810,0
882851435276157000,133,1,1011,0,8475,0
882851433925575000,510,3,773,0,3014,0
882851432633745000,557,26,500,0,5411,0
882851428301119000,472,227,20,0,222,0
882851422425035000,431,40,807,0,42131,0
882851419476427000,386,2,942,0,6972,0
882851418272539000,145,2,601,0,27,0
882851411578323000,3,0,326,0,485,0
882851410865381000,23,1,260,0,1382,0
882851407900148000,2408,20,504,0,3094,0
882851398349619000,491,11,4050,0,22822,0
882851393026933000,712,35,1039,0,31553,0
882851381287113000,46,2,159,0,1459,1
882851372814799000,282,1,103,0,25139,0
882851372508434000,16,0,80,0,834,0
882851369312547000,84,8,364,0,8358,0
882851367009763000,34,2,33,0,1373,0
882851364904337000,1107,175,1864,0,77417,0
882851362148499000,336,28,1082,0,17284,0
882851360600801000,1012,13,5002,0,61042,0
882851358294061000,521,4,1118,0,10,0
882851355408216000,12,0,70,0,150,0
882851350513463000,425,20,197,0,14880,0
882851345308336000,1012,13,5002,0,61042,0
882851337536500000,57,5,20,0,13906,0
882851336496312000,19,0,197,0,454,0
882851330523488000,460,125,131,0,39304,0
882851330380804000,121,0,170,0,122,0
882851326329184000,151,4,220,0,31535,0
882851322847928000,51,2,399,0,2118,0
882851320922751000,423,1,103,0,3131,0
882851320625082000,51,0,152,0,54,0
882851320511779000,1897,66,211,0,13440,0
882851317235958000,75,15,103,0,15153,0
882851316929888000,244,10,446,0,22036,0
882851313775661000,44,0,133,0,2174,0
882851312223658000,1071,59,473,0,156514,0
882851307874382000,53,0,61,0,354,0
882851306687218000,251,35,65,0,1909,0
882851306561516000,8,0,43,0,9,0
882851302144787000,185261,535,203751,0,341755,0
882851297875050000,34,0,113,0,12,0
882851290287456000,1206,31,892,0,40744,0
882851289578828000,121,0,265,0,1122,0
882851282414916000,232,20,1589,0,32201,0
882851282188456000,970,18,1355,0,61,0
882851277389955000,327,3,672,0,208,0
882851272885391000,1357,60,283,0,49904,0
882851270142329000,2120,54,1716,0,40898,0
882851268737221000,614,26,1170,0,19068,0
882851267374076000,1355,13,4778,0,34946,0
882851267269333000,431,40,807,0,42131,0
882851265759166000,1353,148,2171,0,15885,0
882851260185039000,114,0,185,0,3606,0
882851257001443000,423,1,103,0,3131,0
882851255143543000,312,1,0,0,0,0
882851246721430000,2264,25,3546,0,15418,4
882851245936882000,2,0,53,0,0,0
882851244452328000,189417,260,14,0,4,6
882851242472595000,217,0,231,0,227,0
882851236793524000,13815,21,1428,0,6094,0
882851235585446000,393,6,1878,0,330,0
882851231709909000,14,0,42,0,655,0
882851228899791000,312,1,0,0,0,0
882851226710192000,27,1,121,0,820,0
882851226009780000,2233,87,3750,0,109528,0
882851224734782000,423,1,103,0,3131,0
882851219827548000,2120,54,1716,0,40898,0
882851219550745000,312,1,0,0,0,0
882851216354459000,121,0,265,0,1122,0
882851212277756000,1125,44,1150,0,1919,0
882851203377275000,151,4,220,0,31535,0
882851201951424000,87,0,139,0,7958,0
882851200273490000,666,27,316,0,19525,0
882851197094207000,751,13,2559,0,14018,2
882851192996602000,1338,87,2442,0,11127,0
882851192665063000,348316,1571,67,1,102,3
882851188403655000,155,5,533,0,1671,0
882851187573183000,425,20,197,0,14880,0
882851168803619000,23,1,260,0,1382,0
882851166555480000,227,12,153,0,15209,0
882851158938665000,145,2,601,0,27,0
882851156388721000,111,7,34,0,536,0
882851153909658000,28,0,16,0,306,0
882851152584462000,1017,14,1238,0,548,0
882851149094810000,23,1,5,0,582,0
882851138751660000,7064,148,1389,0,102147,0
882851133064184000,209,0,426,0,1959,0
882851131696845000,1962,6,958,0,20641,0
882851126122615000,92,0,230,0,7893,0
882851124713185000,151,4,220,0,31535,0
882851122054132000,2120,54,1716,0,40898,0
882851121127055000,236,10,201,0,13805,1
882851120766304000,592,61,601,0,25063,0
882851120053313000,423,1,103,0,3131,0
882851118740414000,5908,55,54,0,0,0
882851104962167000,185261,535,203751,0,341755,0
882851102185542000,112,20,30,0,16624,0
882851097702015000,374,14,355,0,14417,0
882851095567094000,351,2,2550,0,9003,0
882851093218198000,888,4,359,0,4,0
882851090412077000,1431,25,691,0,1804,0
882851089472787000,277,3,74,0,23,0
882851088755446000,9,1,134,0,0,0
882851088604439000,423,1,103,0,3131,0
882851085668332000,168,7,581,0,1101,0
882851084204749000,4770,103,327,0,9351,2
882851080681292000,31,0,113,0,1099,0
882851079498629000,313,6,1129,0,10161,0
882851075706954000,30,0,126,0,2359,0
882851073484104000,35,0,229,0,372,1
882851063682015000,90,3,276,0,348,0
882851062981513000,218,24,254,0,15784,0
882851061714866000,10,0,96,0,468,0
882851059605045000,1,0,105,0,1,0
882851057302479000,42,0,181,0,4405,0
882851053493825000,151,4,220,0,31535,0
882851029594759000,681,138,444,0,165634,0
882851029083198000,10,0,96,0,468,1
882851026767815000,855,4,280,0,6975,0
882851025669038000,5,0,67,0,2027,0
882851014445064000,30,0,68,0,18,0
882851011471090000,1357,60,283,0,49904,0
882851009114124000,12259,106,360,0,33224,1
882851000180191000,137,6,325,0,4567,0
882850985659425000,509,22,1170,0,45645,0
882850983755305000,37,1,217,0,622,0
882850981444243000,282,6,178,0,35478,0
882850978764136000,98,7,272,0,12486,0
882850973584065000,362,26,482,0,136,0
882850971847598000,1357,60,283,0,49904,0
882850971222647000,3754,29,336,0,206,2
882850969243013000,4770,103,327,0,9351,1
882850967984779000,42,0,156,0,3432,0
882850964440441000,1065,17,1946,0,17041,0
882850963165397000,139,4,406,0,133,0
882850961789604000,374,52,323,0,33321,0
882850957146681000,448,124,232,0,1908,0
882850951169802000,109742,182,115,0,0,1
882850945045901000,112,20,30,0,16624,0
882850934656774000,296,5,2318,0,31659,0
882850931716399000,158,9,181,0,0,0
882850927937507000,1011,34,103,0,0,0
882850923621433000,114,0,185,0,3606,0
882850918101901000,763,285,230,0,144,0
882850909474173000,187,22,64,0,19,0
882850904717881000,880,5,1810,0,29525,0
882850893175153000,0,61,67,0,84,0
882850889324675000,1683,114,1804,0,75785,3
882850880017617000,58607,164,33726,0,18621,0
882850877387747000,4628,25,2122,0,3675,0
882850870295020000,2842,98,656,0,9186,0
882850864976679000,746,217,1,0,1,0
882850861566775000,2,0,24,0,2,0
882850858718843000,157,17,53,0,291,0
882850855275377000,74,0,289,0,5,0
882850850787537000,4770,103,327,0,9351,0
882850848937841000,57,2,442,0,977,0
882850847230710000,202,0,450,0,2497,0
